ECO_ID,m,p3AET,Tg,Tcc,REALM,BIOME,BIOME_NAME,ECO_NAME,biome2,wet,vegcover,woodycover,treecover,evergreen,altbiome
-9999,2.227673531,45.97605896,0.69956845,-31.28562164,,99,"Snow, ice, glaciers, and rock",Rock and ice,,0,0,0,0,,0
10101,3.184275627,305.9270325,26.50199318,26.22382927,AA,1,Tropical and subtropical moist broadleaf forests,Admiralty Islands lowland rain forests,tropical,0,100,95,95,1,111
10102,1.648342848,287.97052,27.7725544,25.63816452,AA,1,Tropical and subtropical moist broadleaf forests,Banda Sea Islands moist deciduous forests,tropical,0,100,95,95,0,113
10103,2.47076726,300.3083496,26.78355408,26.259655,AA,1,Tropical and subtropical moist broadleaf forests,Biak-Numfoor rain forests,tropical,0,100,95,95,1,111
10104,1.916906714,300.0889893,26.99259949,24.82401276,AA,1,Tropical and subtropical moist broadleaf forests,Buru rain forests,tropical,0,100,95,95,1,111
10105,3.348193169,273.3472595,20.94356537,19.39922333,AA,1,Tropical and subtropical moist broadleaf forests,Central Range montane rain forests,montane,0,100,95,95,1,112
10106,1.881842136,293.0945129,26.62148476,25.44674873,AA,1,Tropical and subtropical moist broadleaf forests,Halmahera rain forests,tropical,0,100,95,95,1,111
10107,2.282188416,287.585022,23.60272026,22.82279396,AA,1,Tropical and subtropical moist broadleaf forests,Huon Peninsula montane rain forests,montane,0,100,95,95,1,112
10108,2.807856202,293.6106873,26.0654192,25.21538448,AA,1,Tropical and subtropical moist broadleaf forests,Japen rain forests,tropical,0,100,95,95,1,111
10110,2.902919531,302.807724,25.99852943,24.54627037,AA,1,Tropical and subtropical moist broadleaf forests,Louisiade Archipelago rain forests,tropical,0,100,95,95,1,111
10111,3.056051254,292.1170044,26.22434807,24.86367798,AA,1,Tropical and subtropical moist broadleaf forests,New Britain-New Ireland lowland rain forests,tropical,0,100,95,95,1,111
10112,2.633199453,258.9118958,21.85516739,20.80205345,AA,1,Tropical and subtropical moist broadleaf forests,New Britain-New Ireland montane rain forests,montane,0,100,95,95,1,112
10113,2.085002899,293.9120789,24.73683739,19.89696503,AA,1,Tropical and subtropical moist broadleaf forests,New Caledonia rain forests,tropical,0,100,95,95,1,111
10114,1.954490304,240.7295532,20.4192524,15.37606239,AA,1,Tropical and subtropical moist broadleaf forests,Norfolk Island subtropical forests,subtropical,0,100,95,95,1,111
10115,2.362800479,307.238205,26.55706787,25.75641537,AA,1,Tropical and subtropical moist broadleaf forests,Northern New Guinea lowland rain and freshwater swamp forests,tropical,1,100,95,95,1,1111
10116,2.542734146,291.6569214,24.63575935,23.43844223,AA,1,Tropical and subtropical moist broadleaf forests,Northern New Guinea montane rain forests,montane,0,100,95,95,1,112
10117,1.594982982,318.2113647,24.53067493,16.79926682,AA,1,Tropical and subtropical moist broadleaf forests,Queensland tropical rain forests,tropical,0,100,95,95,1,111
10118,3.225145102,286.7053833,26.03325272,24.5404377,AA,1,Tropical and subtropical moist broadleaf forests,Seram rain forests,tropical,0,100,95,95,1,111
10119,3.005485773,296.769104,26.68714333,25.59614563,AA,1,Tropical and subtropical moist broadleaf forests,Solomon Islands rain forests,tropical,0,100,95,95,1,111
10120,2.485630512,291.320343,20.83854485,18.99671745,AA,1,Tropical and subtropical moist broadleaf forests,Southeastern Papuan rain forests,tropical,0,100,95,95,1,111
10121,2.812667489,329.3906708,27.15843201,24.93462181,AA,1,Tropical and subtropical moist broadleaf forests,Southern New Guinea freshwater swamp forests,tropical,1,100,95,95,1,1111
10122,3.025756359,328.218689,27.1348114,24.92850685,AA,1,Tropical and subtropical moist broadleaf forests,Southern New Guinea lowland rain forests,tropical,0,100,95,95,1,111
10123,1.706610799,310.8907166,27.08042431,25.90897274,AA,1,Tropical and subtropical moist broadleaf forests,Sulawesi lowland rain forests,tropical,0,100,95,95,1,111
10124,2.064627767,270.4915314,22.41647148,21.41015625,AA,1,Tropical and subtropical moist broadleaf forests,Sulawesi montane rain forests,montane,0,100,95,95,1,112
10125,3.088811398,312.6055603,26.83828545,25.06422806,AA,1,Tropical and subtropical moist broadleaf forests,Trobriand Islands rain forests,tropical,0,100,95,95,1,111
10126,4.122855902,277.2349854,24.83825111,23.83049297,AA,1,Tropical and subtropical moist broadleaf forests,Vanuatu rain forests,tropical,0,100,95,95,1,111
10127,2.880058289,276.0335693,24.76112175,23.60283089,AA,1,Tropical and subtropical moist broadleaf forests,Vogelkop montane rain forests,montane,0,100,95,95,1,112
10128,2.76679945,290.06073,26.42969131,25.18046951,AA,1,Tropical and subtropical moist broadleaf forests,Vogelkop-Aru lowland rain forests,tropical,0,100,95,95,1,111
10201,1.072219372,306.8950195,25.89368057,24.78184128,AA,2,Tropical and subtropical dry broadleaf forests,Lesser Sundas deciduous forests,tropical,0,99,90,60,0,114
10202,1.679200292,299.7506104,25.05676079,19.81285286,AA,2,Tropical and subtropical dry broadleaf forests,New Caledonia dry forests,tropical,0,99,90,60,0,310
10203,1.187554538,350.4126587,26.62840843,24.8660574,AA,2,Tropical and subtropical dry broadleaf forests,Sumba deciduous forests,tropical,0,99,90,60,0,114
10204,1.238389969,276.5158997,25.48557472,23.28703117,AA,2,Tropical and subtropical dry broadleaf forests,Timor and Wetar deciduous forests,tropical,0,99,90,60,0,114
10401,1.880338013,196.4838409,13.85283756,7.831331015,AA,4,Temperate broadleaf and mixed forests,Chatham Island temperate forests,oceanic,0,100,95,95,1,133
10402,0.978483438,293.6406708,21.01385307,10.46879625,AA,4,Temperate broadleaf and mixed forests,Eastern Australian temperate forests,warm,0,100,95,95,1,120
10403,5.320540428,215.6225891,11.92817974,4.327514648,AA,4,Temperate broadleaf and mixed forests,Fiordland temperate forests,oceanic,0,100,95,95,1,133
10404,6.497937202,216.3089142,13.26590824,4.519264698,AA,4,Temperate broadleaf and mixed forests,Nelson Coast temperate forests,oceanic,0,100,95,95,1,133
10405,2.523736238,253.0344238,15.5354681,7.935838223,AA,4,Temperate broadleaf and mixed forests,North Island temperate forests,oceanic,0,100,95,95,1,133
10406,2.133324623,255.007431,17.01714134,9.643920422,AA,4,Temperate broadleaf and mixed forests,Northland temperate kauri forests,oceanic,0,100,95,95,1,133
10407,3.105214596,208.4214554,11.06692314,5.68841958,AA,4,Temperate broadleaf and mixed forests,Rakiura Island temperate forests,oceanic,0,100,95,95,1,133
10408,3.148254633,222.3712921,13.10760021,4.43260169,AA,4,Temperate broadleaf and mixed forests,Richmond temperate forests,oceanic,0,100,95,95,1,133
10409,0.681042552,152.5,18.60292053,7.588091373,AA,4,Temperate broadleaf and mixed forests,Southeast Australia temperate forests,warm,0,100,95,95,1,120
10410,2.75266552,228.5758972,12.52513599,3.817770004,AA,4,Temperate broadleaf and mixed forests,South Island temperate forests,oceanic,0,100,95,95,1,133
10411,1.853777409,182.2718811,12.57425499,4.900990963,AA,4,Temperate broadleaf and mixed forests,Tasmanian Central Highland forests,oceanic,0,100,95,95,1,133
10412,1.153514624,172.7000122,15.35541058,7.342648506,AA,4,Temperate broadleaf and mixed forests,Tasmanian temperate forests,oceanic,0,100,95,95,1,133
10413,2.442052841,205.6259155,13.97870159,7.722000122,AA,4,Temperate broadleaf and mixed forests,Tasmanian temperate rain forests,oceanic,0,100,95,95,1,133
10414,6.211760521,220.7507629,14.10787201,6.465607166,AA,4,Temperate broadleaf and mixed forests,Westland temperate forests,oceanic,0,100,95,95,1,133
10701,0.87862435,353.6055603,28.58195877,23.27417564,AA,7,"Tropical and subtropical grasslands, savannas, and",Arnhem Land tropical savanna,,0,99,10,10,1,410
10702,0.498000383,273.5,25.37686443,14.20710897,AA,7,"Tropical and subtropical grasslands, savannas, and",Brigalow tropical savanna,,0,99,10,10,1,410
10703,1.170116186,329.2683716,27.65379143,23.16015434,AA,7,"Tropical and subtropical grasslands, savannas, and",Cape York tropical savanna,,0,99,10,10,1,410
10704,0.455133617,370.6887817,29.5730896,20.54390717,AA,7,"Tropical and subtropical grasslands, savannas, and",Carpentaria tropical savanna,,0,99,10,10,1,410
10705,0.603588164,337.7548218,25.26467896,17.21225548,AA,7,"Tropical and subtropical grasslands, savannas, and",Einasleigh upland savanna,,0,99,10,10,1,410
10706,0.502827466,361.4932861,29.42938614,21.35082817,AA,7,"Tropical and subtropical grasslands, savannas, and",Kimberly tropical savanna,,0,99,10,10,1,410
10707,0.246635653,220.2000046,29.22438049,16.20287913,AA,7,"Tropical and subtropical grasslands, savannas, and",Mitchell grass downs,,0,99,10,10,1,410
10708,1.33681947,315.2523041,27.42538738,24.931633,AA,7,"Tropical and subtropical grasslands, savannas, and",Trans Fly savanna and grasslands,,0,99,10,10,1,410
10709,0.344153315,365.2091675,29.85968208,19.5276413,AA,7,"Tropical and subtropical grasslands, savannas, and",Victoria Plains tropical savanna,,0,99,10,10,1,410
10801,1.450114846,198.8256683,13.6530385,5.007977724,AA,8,"Temperate grasslands, savannas, and shrublands",Cantebury-Otago tussock grasslands,,0,99,0,0,,432
10802,0.266845554,145.8999939,26.07637024,11.95605946,AA,8,"Temperate grasslands, savannas, and shrublands",Eastern Australia mulga shrublands,,0,99,25,0,1,432
10803,0.404245555,139.3999939,23.48848534,10.07565594,AA,8,"Temperate grasslands, savannas, and shrublands",Southeast Australia temperate savanna,,0,99,10,10,1,222
11001,2.711416483,223.4820709,11.17785358,0.169743896,AA,10,Montane grasslands,Australian Alps montane grasslands,,0,99,0,0,,640
11002,9.119175434,108.1535378,5.939162493,4.090508461,AA,10,Montane grasslands,Central Range sub-alpine grasslands,,0,99,0,0,,610
11003,6.774262905,204.0691147,9.430475712,0.183697596,AA,10,Montane grasslands,South Island montane grasslands,,0,99,0,0,,640
11201,0.244333483,95.35000229,22.23726177,10.75418329,AA,12,Mediterranean scrub,Coolgardie woodlands,,0,99,75,25,1,320
11202,0.357854903,117.5690536,19.91971588,10.24017191,AA,12,Mediterranean scrub,Esperance mallee,,0,99,60,0,1,320
11203,0.364633113,125.6481819,20.52292347,10.8763895,AA,12,Mediterranean scrub,Eyre and York mallee,,0,99,60,0,1,320
11204,1.357060194,182.2580109,18.17213058,11.70759296,AA,12,Mediterranean scrub,Jarrah-Karri forest and shrublands,warm,0,99,75,25,1,320
11205,0.575618684,141.0310059,22.90912247,13.28784466,AA,12,Mediterranean scrub,Kwongan heathlands,,0,99,60,0,1,320
11206,0.431808442,122.5169067,19.35356331,9.431761742,AA,12,Mediterranean scrub,Mount Lofty woodlands,,0,99,75,25,1,320
11207,0.272072628,87.90000153,22.69407177,9.940230846,AA,12,Mediterranean scrub,Murray-Darling woodlands and mallee,,0,99,75,25,1,320
11208,0.691187441,137.1984558,17.8730011,10.45183468,AA,12,Mediterranean scrub,Naracoorte woodlands,,0,99,75,25,1,320
11209,0.280744687,125.1030769,23.96518707,11.58941078,AA,12,Mediterranean scrub,Southwest Australia savanna,,0,99,25,10,1,320
11210,0.779205441,160.4208679,19.80578804,9.980793953,AA,12,Mediterranean scrub,Southwest Australia woodlands,,0,99,75,25,1,320
11301,0.189798489,134.2586517,28.26397514,16.16861916,AA,13,Deserts and xeric shrublands,Carnarvon xeric shrublands,,0,25,25,0,,520
11302,0.203265205,118,26.91632652,12.31175804,AA,13,Deserts and xeric shrublands,Central Ranges xeric scrub,,0,25,25,0,,520
11303,0.167933628,130.3000031,29.49930763,14.90522194,AA,13,Deserts and xeric shrublands,Gibson desert,,0,25,25,0,,520
11304,0.209634952,204.0500031,30.09484196,16.73118305,AA,13,Deserts and xeric shrublands,Great Sandy-Tanami desert,,0,25,25,0,,510
11305,0.150884315,67.95000076,24.94695759,11.59868717,AA,13,Deserts and xeric shrublands,Great Victoria desert,,0,25,25,0,,520
11306,0.134526901,58.20000076,22.99207783,11.68419409,AA,13,Deserts and xeric shrublands,Nullarbor Plains xeric shrublands,,0,25,25,0,,520
11307,0.182874799,195.75,30.87510014,19.52208424,AA,13,Deserts and xeric shrublands,Pilbara shrublands,,0,25,25,0,,520
11308,0.131518282,75.84999847,28.04768753,12.88022089,AA,13,Deserts and xeric shrublands,Simpson desert,,0,25,25,0,,520
11309,0.132530525,54.94999886,25.4515934,11.76329279,AA,13,Deserts and xeric shrublands,Tirari-Sturt stony desert,,0,25,25,0,,520
11310,0.160078473,91.85000229,27.93945694,12.94564962,AA,13,Deserts and xeric shrublands,Western Australian Mulga shrublands,,0,25,25,0,,520
11401,2.516108513,323.1138916,27.16865349,25.32907677,AA,14,Mangroves,New Guinea mangroves,,1,99,95,60,1,1112
30101,1.263290048,244.1365204,18.12156868,16.88989544,AT,1,Tropical and subtropical moist broadleaf forests,Albertine Rift montane forests,montane,0,100,95,95,1,112
30102,1.612493932,317.0538177,26.13774204,22.12617874,AT,1,Tropical and subtropical moist broadleaf forests,Atlantic Equatorial coastal forests,tropical,0,100,95,95,1,111
30103,1.787159085,312.5508423,24.09519577,22.36295891,AT,1,Tropical and subtropical moist broadleaf forests,Cameroonian Highlands forests,tropical,0,100,95,95,1,111
30104,1.580074191,321.06604,25.06446838,23.70319176,AT,1,Tropical and subtropical moist broadleaf forests,Central Congolian lowland forests,tropical,0,100,95,95,1,111
30105,2.340308666,260.766449,22.93304253,20.54543686,AT,1,Tropical and subtropical moist broadleaf forests,Comoros forests,tropical,0,100,95,95,1,111
30106,1.982981086,330.0212402,27.10667038,25.12967873,AT,1,Tropical and subtropical moist broadleaf forests,Cross-Niger transition forests,tropical,0,100,95,95,1,111
30107,2.139262915,334.413208,26.8880558,24.81018639,AT,1,Tropical and subtropical moist broadleaf forests,Cross-Sanaga-Bioko coastal forests,tropical,0,100,95,95,1,111
30108,1.181324363,258.3664551,16.07422066,14.30082417,AT,1,Tropical and subtropical moist broadleaf forests,East African montane forests,montane,0,100,95,95,1,112
30109,1.054118246,277.4524841,21.34097862,17.22302723,AT,1,Tropical and subtropical moist broadleaf forests,Eastern Arc forests,tropical,0,100,95,95,1,111
30110,1.588060856,324.8686523,25.32487106,24.10185242,AT,1,Tropical and subtropical moist broadleaf forests,Eastern Congolian swamp forests,tropical,1,100,95,95,1,1111
30111,1.141582847,338.1223602,26.68046761,24.32102203,AT,1,Tropical and subtropical moist broadleaf forests,Eastern Guinean forests,tropical,0,100,95,95,1,111
30112,0.8136141,273.1159515,20.9161377,18.60104561,AT,1,Tropical and subtropical moist broadleaf forests,Ethiopian montane forests,montane,0,100,95,95,1,112
30114,1.54497087,298.7413025,23.45711327,21.26937866,AT,1,Tropical and subtropical moist broadleaf forests,Guinean montane forests,montane,0,100,95,95,1,112
30115,0.626140207,188,19.79104805,12.68310118,AT,1,Tropical and subtropical moist broadleaf forests,Knysna-Amatole montane forests,montane,0,100,95,95,1,112
30116,1.042460799,292.4596252,22.03672314,15.23848534,AT,1,Tropical and subtropical moist broadleaf forests,KwaZulu-Cape coastal forest mosaic,tropical,0,100,95,95,1,111
30117,2.162302136,309.7480927,24.04498672,18.48719883,AT,1,Tropical and subtropical moist broadleaf forests,Madagascar lowland forests,tropical,0,100,95,95,1,111
30118,1.170203805,307.6283722,22.02474689,16.12599468,AT,1,Tropical and subtropical moist broadleaf forests,Madagascar subhumid forests,tropical,0,100,95,95,1,111
30119,0.602502853,325.624588,24.52324295,18.23745346,AT,1,Tropical and subtropical moist broadleaf forests,Maputaland coastal forest mosaic,tropical,0,100,95,95,1,111
30120,2.217729688,264.0559998,21.66219139,16.07679892,AT,1,Tropical and subtropical moist broadleaf forests,Mascarene forests,tropical,0,100,95,95,1,111
30121,3.703382254,219.2039795,17.14469528,14.76033688,AT,1,Tropical and subtropical moist broadleaf forests,Mount Cameroon and Bioko montane forests,montane,0,100,95,95,1,112
30122,2.415915966,323.5440063,27.05525589,25.05112648,AT,1,Tropical and subtropical moist broadleaf forests,Niger Delta swamp forests,tropical,1,100,95,95,1,1111
30123,1.280563235,320.4293213,26.57294464,23.77570534,AT,1,Tropical and subtropical moist broadleaf forests,Nigerian lowland forests,tropical,0,100,95,95,1,111
30124,1.43872124,322.8263855,24.5233326,23.58113098,AT,1,Tropical and subtropical moist broadleaf forests,Northeastern Congolian lowland forests,tropical,0,100,95,95,1,111
30125,0.797498465,282.2394104,26.46806145,23.20431423,AT,1,Tropical and subtropical moist broadleaf forests,Northern Zanzibar-Inhambane coastal forest mosaic,tropical,0,100,95,95,1,111
30126,1.413792253,315.7329102,24.22023964,22.6115818,AT,1,Tropical and subtropical moist broadleaf forests,Northwestern Congolian lowland forests,tropical,0,100,95,95,1,111
30127,2.859034538,247.3054123,22.44082832,20.43136024,AT,1,Tropical and subtropical moist broadleaf forests,Sao Tome and Principe moist lowland forests,tropical,0,100,95,95,1,111
30128,0.873012066,339.5871582,26.41498184,22.87549019,AT,1,Tropical and subtropical moist broadleaf forests,Southern Zanzibar-Inhambane coastal forest mosaic,tropical,0,100,95,95,1,111
30129,1.425825119,327.9483185,25.34098911,24.07655334,AT,1,Tropical and subtropical moist broadleaf forests,Western Congolian swamp forests,tropical,1,100,95,95,1,1111
30130,1.720167398,343.7637329,25.77594471,23.91579533,AT,1,Tropical and subtropical moist broadleaf forests,Western Guinean lowland forests,tropical,0,100,95,95,1,111
30201,0.169991605,181.4459457,24.5609169,21.18126488,AT,2,Tropical and subtropical dry broadleaf forests,Cape Verde Islands dry forests,tropical,0,99,90,60,0,114
30202,0.942646265,360.0581055,27.13437843,22.91185379,AT,2,Tropical and subtropical dry broadleaf forests,Madagascar dry deciduous forests,tropical,0,99,90,60,0,114
30203,0.903102279,297.8884277,21.0893631,13.20623136,AT,2,Tropical and subtropical dry broadleaf forests,Zambezian Cryptosepalum dry forests,tropical,0,99,90,60,0,114
30701,0.982105851,304.3385773,21.31311321,15.63800904,AT,7,"Tropical and subtropical grasslands, savannas, and",Angolan Miombo woodlands,,0,99,25,25,0,410
30702,0.381267101,319.0006409,23.91889954,16.01597023,AT,7,"Tropical and subtropical grasslands, savannas, and",Angolan Mopane woodlands,,0,99,25,25,0,410
30703,0.331516236,88.69999695,12.17551994,8.845919609,AT,7,"Tropical and subtropical grasslands, savannas, and",Ascension scrub and grasslands,,0,99,25,0,0,410
30704,0.931085348,291.555542,21.66650391,18.69158363,AT,7,"Tropical and subtropical grasslands, savannas, and",Central Zambezian Miombo woodlands,,0,99,25,25,0,410
30705,0.654711723,328.6450653,26.94141197,23.7406559,AT,7,"Tropical and subtropical grasslands, savannas, and",East Sudanian savanna,,0,99,10,10,0,410
30706,0.858505249,317.5366516,25.22465324,20.42777634,AT,7,"Tropical and subtropical grasslands, savannas, and",Eastern Miombo woodlands,,0,99,25,25,0,410
30707,0.937981784,330.1121216,27.32400513,24.82605743,AT,7,"Tropical and subtropical grasslands, savannas, and",Guinean forest-savanna mosaic,,0,99,10,10,0,410
30708,0.518184066,291.8879395,22.3292923,18.86299515,AT,7,"Tropical and subtropical grasslands, savannas, and",Itigi-Sumbu thicket,,0,99,10,10,0,410
30709,0.326701328,244.9000015,24.37286568,15.0366478,AT,7,"Tropical and subtropical grasslands, savannas, and",Kalahari Acacia-Baikiaea woodlands,,0,99,25,25,0,410
30710,0.657301307,300.5391846,24.67527962,22.18629837,AT,7,"Tropical and subtropical grasslands, savannas, and",Mandara Plateau mosaic,,0,99,10,10,0,410
30711,0.530176878,250.8608093,24.37469864,21.54328156,AT,7,"Tropical and subtropical grasslands, savannas, and",Northern Acacia-Commiphora bushlands and thickets,,0,99,10,10,0,410
30712,1.13499558,324.4115906,25.08361816,23.32674789,AT,7,"Tropical and subtropical grasslands, savannas, and",Northern Congolian forest-savanna mosaic,,0,99,10,10,0,410
30713,0.134896405,208.5999985,30.06461811,21.97135925,AT,7,"Tropical and subtropical grasslands, savannas, and",Sahelian Acacia savanna,,0,99,10,10,0,410
30714,0.450442016,239.2500305,22.68671799,18.3209877,AT,7,"Tropical and subtropical grasslands, savannas, and",Serengeti volcanic grasslands,,0,99,10,10,0,410
30715,0.244273365,208.1000061,26.95266724,23.64608955,AT,7,"Tropical and subtropical grasslands, savannas, and",Somali Acacia-Commiphora bushlands and thickets,,0,99,10,10,0,410
30716,0.580639213,296.768219,23.04253864,20.20462799,AT,7,"Tropical and subtropical grasslands, savannas, and",Southern Acacia-Commiphora bushlands and thickets,,0,99,10,10,0,410
30717,0.488455474,303.7999878,22.79314804,13.23865986,AT,7,"Tropical and subtropical grasslands, savannas, and",Southern Africa bushveld,,0,99,10,10,0,410
30718,1.281515598,308.3330231,24.24607658,23.20064354,AT,7,"Tropical and subtropical grasslands, savannas, and",Southern Congolian forest-savanna mosaic,,0,99,10,10,0,410
30719,0.709980965,299.7339478,22.66861916,16.16630936,AT,7,"Tropical and subtropical grasslands, savannas, and",Southern Miombo woodlands,,0,99,25,25,0,410
30721,0.972380698,278.9094849,20.33169937,19.76545525,AT,7,"Tropical and subtropical grasslands, savannas, and",Victoria Basin forest-savanna mosaic,,0,99,10,10,0,410
30722,0.544060111,330.54953,28.0549984,23.72687721,AT,7,"Tropical and subtropical grasslands, savannas, and",West Sudanian savanna,,0,99,10,10,0,410
30723,1.144367278,308.9888153,24.1293745,21.09146976,AT,7,"Tropical and subtropical grasslands, savannas, and",Western Congolian forest-savanna mosaic,,0,99,10,10,0,410
30724,0.796184152,338.0040894,21.43550301,12.82612407,AT,7,"Tropical and subtropical grasslands, savannas, and",Western Zambezian grasslands,,0,99,10,10,0,410
30725,0.525609553,310.728363,25.42292023,18.78272057,AT,7,"Tropical and subtropical grasslands, savannas, and",Zambezian and Mopane woodlands,,0,99,25,25,0,410
30726,0.459228307,334.7968597,23.75166225,14.61074865,AT,7,"Tropical and subtropical grasslands, savannas, and",Zambezian Baikiaea woodlands,,0,99,25,25,0,410
30801,0.123789877,83.69999695,31.59022903,18.48413658,AT,8,"Temperate grasslands, savannas, and shrublands",Al Hajar montane woodlands,,0,99,25,25,,230
30803,11.56560707,97.41401672,4.558527946,0.046099454,AT,8,"Temperate grasslands, savannas, and shrublands",Tristan Da Cunha-Gough Islands shrub and grasslands,,0,99,25,0,,432
30901,0.282434851,213.7999954,25.91783714,24.03340435,AT,9,Flooded grasslands,East African halophytics,,1,99,0,0,,1000
30902,0.281460911,295.2999878,24.88134956,15.49214822,AT,9,Flooded grasslands,Etosha Pan halophytics,,1,99,0,0,,1000
30903,0.197975993,259.7833557,29.76314163,21.5014708,AT,9,Flooded grasslands,Inner Niger Delta flooded savanna,,1,99,10,10,,1000
30904,0.607493281,313.1158752,25.87866592,21.90073586,AT,9,Flooded grasslands,Lake Chad flooded savanna,,1,99,10,10,,1000
30905,0.555496305,332.9570618,28.49148178,25.5025177,AT,9,Flooded grasslands,Saharan flooded grasslands,,1,99,0,0,,1000
30906,0.905447066,354.8612366,26.92423153,21.36705399,AT,9,Flooded grasslands,Zambezian coastal flooded savanna,,1,99,10,10,,1000
30907,0.856641322,298.735733,23.1183939,21.11879158,AT,9,Flooded grasslands,Zambezian flooded grasslands,,1,99,0,0,,1000
30908,0.270232737,255.1999969,26.51197433,17.91104889,AT,9,Flooded grasslands,Zambezian halophytics,,1,99,0,0,,1000
31001,1.285259485,277.5316162,19.0777626,15.28268909,AT,10,Montane grasslands,Angolan montane forest-grassland mosaic,,0,99,0,0,,222
31002,0.625460267,281.7993622,25.59958553,21.19196892,AT,10,Montane grasslands,Angolan scarp savanna and woodlands,,0,99,10,10,,640
31003,1.319860458,246.0527954,12.04100513,2.618122816,AT,10,Montane grasslands,Drakensberg alti-montane grasslands and woodlands,,0,99,10,10,,640
